"B008SGJLPI","The Sound that Jazz Makes","Weatherford, Carole Boston:https://m.media-amazon.com/images/I/51AC2ErybqL._SY300_.jpg"
"B0040GJ4KM","Judy Moody","McDonald, Megan:https://m.media-amazon.com/images/I/51oGy7HpTiL._SY300_.jpg"
"B00OBW31E0","Pipsie, Nature Detective: The Disappearing Caterpillar","DeDonato, Rick:https://m.media-amazon.com/images/I/510VKGQoMbL._SY300_.jpg"
"B008RDG6KA","Pond Walk","Wallace, Nancy Elizabeth:https://m.media-amazon.com/images/I/51c0l0awNZL._SY300_.jpg"
"B07531PJC1","Cyrus LongBones and the Curse of the Sea Zombie: (Book 1)","Mathiesen, Jeremy:https://m.media-amazon.com/images/I/51aqHkte5lL._SY300_.jpg"
"B01MRZIQHG","Code of Rainbow: Soaring Flame and the Dragon-transcending Magimal (Book 1)","Wang, Weiqi:https://m.media-amazon.com/images/I/51ZOES0c45L._SY300_.jpg"
"B00DH3MP7S","Secrets of the Book","Fry, Erin:https://m.media-amazon.com/images/I/51Y9SoCO8dL._SY300_.jpg"
"B003KVKW9K","The Tail of Emily Windsnap","Kessler, Liz:https://m.media-amazon.com/images/I/5157P0O-rWL._SY300_.jpg"
"B082FYZPWM","The Maker War: An action-adventure novel for the whole family","Shaw, D. M. C.:https://m.media-amazon.com/images/I/51fWA7Xp1BL._SY300_.jpg"
"B01MPZWRVB","The Wonder Book of Chemistry (1922)","Fabre, Jean-Henri:https://m.media-amazon.com/images/I/51J5Gwf2TlL._SY300_.jpg"
"B00N58XLQO","Small Wonders: Jean-Henri Fabre and His World of Insects","Smith, Matthew Clark:https://m.media-amazon.com/images/I/61rCTGLfAmL._SY300_.jpg"
"B0721L8V5J","The Princess in Black","Hale, Shannon:Hale, Dean:https://m.media-amazon.com/images/I/61rQI1qiOxL._SY300_.jpg"
"B06Y62CJZL","Quark Chronicles: Anatomy","DeVore, Ernest:https://m.media-amazon.com/images/I/51+0JccdzHL._SY300_.jpg"
"B06Y5PGNTL","Quark Chronicles: Bastiat","DeVore, Ernest:https://m.media-amazon.com/images/I/51yIbnWbrIL._SY300_.jpg"
"B0854MNFFQ","The Cat Detectives in Russia: The Case of the Missing Fabergé Egg: Diary of a Snoopy Cat (THE INCA CAT DETECTIVE SERIES Book 9)","Kristi, R.F.:Kristi, R.F.:https://m.media-amazon.com/images/I/51ZE8lWg6bL._SY300_.jpg"
"B07P768XXN","The Shadow of Vesuvius: A Life of Pliny","Dunn, Daisy:Dunn, Daisy:https://m.media-amazon.com/images/I/41vqyWjv0dL._SY300_.jpg"
"B07MYWSSB3","Long Live Latin: The Pleasures of a Useless Language","Gardini, Nicola:Gardini, Nicola:https://m.media-amazon.com/images/I/41Mbfw0xUdL._SY300_.jpg"
"B00H25FFLA","I Am Malala: How One Girl Stood Up for Education and Changed the World (Young Readers Edition)","Yousafzai, Malala:McCormick, Patricia:https://m.media-amazon.com/images/I/516KD4bWFTL._SY300_.jpg"
"B009O3ZN6A","The Legend of Holly Claus","Ryan, Brittney:https://m.media-amazon.com/images/I/51Dj91NCyCL._SY300_.jpg"
"B00U68Q78U","The Bees (Down in the Garden Book 1)","Swain, DC:https://m.media-amazon.com/images/I/41k786BlKgL._SY300_.jpg"
"B004TAQY2K","Alien Abduction (The Alcantarans Book 1)","Compton, Terry:https://m.media-amazon.com/images/I/51wOVg5I0nL._SY300_.jpg"
"B00QFBPVKC","Fluorescence: Fire Starter","Anastasia, P.:https://m.media-amazon.com/images/I/51+kFs7x-XL._SY300_.jpg"
"B01N9OV2ES","Dragonwatch: A Fablehaven Adventure","Mull, Brandon:https://m.media-amazon.com/images/I/51c7O+jdXCL._SY300_.jpg"
"B07M6KM9K5","The Rabbit Princess: The Path","Chen, R.:https://m.media-amazon.com/images/I/51sycWtFcxL._SY300_.jpg"
"B079LP3MXV","Dragons and Marshmallows (Zoey and Sassafras Book 1)","Citro M.Ed., Asia:https://m.media-amazon.com/images/I/51JCjdqwZOL._SY300_.jpg"
"B07SQXWMCR","The Adventures of Sarah Ann Lewis and the Memory Thieves (The Sentinels Book 1)","Carroll, Joshua C.:https://m.media-amazon.com/images/I/51bC+tvrljL._SY300_.jpg"
"B005FRG3LI","The Marvelous Inventions of Alvin Fernald","Hicks, Clifford B.:https://m.media-amazon.com/images/I/51OLMIePOLL._SY300_.jpg"
"B00XB45IUO","The Banished Lands","Mester, Benjamin:https://m.media-amazon.com/images/I/51XeYEOQL6L._SY300_.jpg"
"B00JRFOUFA","Majestic Hollow","Veil, Laurel:Veil, Laurel:https://m.media-amazon.com/images/I/51PdQoLy6GL._SY300_.jpg"
"B082S1BGG7","Food Network Magazine The Big, Fun Kids Cookbook Free 19-Recipe Sampler!","Food Network Magazine:Carpenter, Maile:https://m.media-amazon.com/images/I/51qFsH930UL._SY300_.jpg"
"B07L2QYR9L","The Wreck and Rise of Whitson Mariner (Tales of Old Natalia Book 2)","Smith, S. D.:https://m.media-amazon.com/images/I/51RTkzVj02L._SY300_.jpg"
"B0051WIX4W","The 39 Clues #6: In Too Deep","Watson, Jude:https://m.media-amazon.com/images/I/51ZkpjFzjlL._SY300_.jpg"
"B00280LYIC","Lightning Thief, The (Percy Jackson and the Olympians, Book 1)","Riordan, Rick:https://m.media-amazon.com/images/I/51g6mSuOirL._SY300_.jpg"
"B00PWOH1EM","A Hobbit, a Wardrobe, and a Great War: How J.R.R. Tolkien and C.S. Lewis Rediscovered Faith, Friendship, and Heroism in the Cataclysm of 1914-18","Loconte, Joseph:https://m.media-amazon.com/images/I/51rnGFo4iyL._SY300_.jpg"
"B01H0RMWTC","Your Soul is a River","Gill, Nikita:https://m.media-amazon.com/images/I/51OW8uJLTDL._SY300_.jpg"
"B07HHJ1YZT","The Official SCRABBLE Players Dictionary, Sixth Edition","Merriam-Webster:https://m.media-amazon.com/images/I/51DCTCBWbBL._SY300_.jpg"
"B0051WIX4C","The 39 Clues #5: The Black Circle","Carman, Patrick:https://m.media-amazon.com/images/I/51AXR1YcVkL._SY300_.jpg"
"B07B4LSR6V","Survival on Mystery Mesa (Eagle Mountain Adventures Book 1)","Goldthwaite, George:https://m.media-amazon.com/images/I/51iMjob7qVL._SY300_.jpg"
"B07DS3THFG","Star Wars: Lando''s Luck (Star Wars: Flight of the Falcon)","Ireland, Justina:https://m.media-amazon.com/images/I/51hut6+YZqL._SY300_.jpg"
"B07YF55N8S","Queen of Dragons: A Sleeping Beauty retelling (Kingdom of Fairytales Sleeping Beauty Book 1)","Armitage, J.A.:https://m.media-amazon.com/images/I/51FI2gwszLL._SY300_.jpg"
"B07PD9NPNS","Annabelle & Aiden: SAPIENS: Our Human Evolution","Becker, J.R.:Becker, J.R.:https://m.media-amazon.com/images/I/51xdnTlC+4L._SY300_.jpg"
"B07F5PDT7L","Annabelle & Aiden: What Happens When We Die?","Becker, Joseph Raphael:Becker, Joseph Raphael:https://m.media-amazon.com/images/I/51+bUd8ogmL._SY300_.jpg"
"B076N2CHD2","Annabelle & Aiden: Worlds Within Us","Becker, Joseph Raphael:https://m.media-amazon.com/images/I/5159sfg-2AL._SY300_.jpg"
"B06W57HQJF","Annabelle & Aiden: Oh, The Things We Believed!","Becker, Joseph Raphael:https://m.media-amazon.com/images/I/61CoZ1FN+JL._SY300_.jpg"
"B01K5CJK58","Annabelle & Aiden: The Story Of Life","Becker, Joseph Raphael:Becker, Joseph Raphael:https://m.media-amazon.com/images/I/61iTThg-bXL._SY300_.jpg"
"B00X7LECIU","The Camelot Kids","Zackheim, Ben:https://m.media-amazon.com/images/I/51mI83sWqqL._SY300_.jpg"
"B07BJLB5LY","Skyward (The Skyward Series Book 1)","Sanderson, Brandon:https://m.media-amazon.com/images/I/51GODC24fCL._SY300_.jpg"
"B07KF11YJX","How Happiness Happens: Finding Lasting Joy in a World of Comparison, Disappointment, and Unmet Expectations","Lucado, Max:Lucado, Max:https://m.media-amazon.com/images/I/41Ea560M59L._SY300_.jpg"
"B01864DWF6","Because of Bethlehem (with Bonus Content): Love Is Born, Hope Is Here","Lucado, Max:Lucado, Max:https://m.media-amazon.com/images/I/41JHkwiIytL._SY300_.jpg"
"B00LUKGEVS","Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection","Watterson, Bill:Watterson, Bill:https://m.media-amazon.com/images/I/61ll3ItSCDL._SY300_.jpg"
"B0787PKSLZ","The Last Archer (Green Ember Archer Book 1)","Smith, S. D.:https://m.media-amazon.com/images/I/51SAdGQfl0L._SY300_.jpg"
"B07YK59SX3","The Spirit Siphon (Magebreakers Book 4)","Dobson, Ben S.:https://m.media-amazon.com/images/I/51oMQAj0LrL._SY300_.jpg"
"B07JVGKCCF","The Dragon Machine (Magebreakers Book 3)","Dobson, Ben S.:https://m.media-amazon.com/images/I/51UQqFgFlzL._SY300_.jpg"
"B079GKL6LP","The Emperor's Mask (Magebreakers Book 2)","Dobson, Ben S.:Dobson, Ben S.:https://m.media-amazon.com/images/I/51FzS-+nbjL._SY300_.jpg"
"B06XFGWZZ2","Killing England: The Brutal Struggle for American Independence (Bill O'Reilly's Killing Series)","O'Reilly, Bill:Dugard, Martin:https://m.media-amazon.com/images/I/51LsFg2N50L._SY300_.jpg"
"B07NZSKWK3","The Long Winter","Laura Ingalls Wilder:https://m.media-amazon.com/images/I/511ckwrgDYL._SY300_.jpg"
"B07NW1KG3R","Farmer Boy","Laura Ingalls Wilder:https://m.media-amazon.com/images/I/5101lo5GAvL._SY300_.jpg"
"B07P4LMQF4","On the Banks of Plum Creek","Laura Ingalls Wilder:https://m.media-amazon.com/images/I/51gdvMUUrJL._SY300_.jpg"
"B07P6FC72X","Little House in the Big Woods","Laura Ingalls Wilder:https://m.media-amazon.com/images/I/51aPg8+bCXL._SY300_.jpg"
"B07P2QC24Y","Little House on the Prairie","Laura Ingalls Wilder:https://m.media-amazon.com/images/I/51092xuheuL._SY300_.jpg"
"B00371V6O8","Fablehaven, vol. 5: Keys to the Demon Prison","Mull, Brandon:https://m.media-amazon.com/images/I/51ZxYtD3a1L._SY300_.jpg"
"B002Q1YD1S","Fablehaven, vol. 4: Secrets of the Dragon Sanctuary","Mull, Brandon:https://m.media-amazon.com/images/I/51pflG+K7KL._SY300_.jpg"
"B00O2HNJE6","Five Little Peppers - The Complete Collection: All Twelve Books By Margaret Sidney","Sidney, Margaret:https://m.media-amazon.com/images/I/51ZKfE++3pL._SY300_.jpg"
"B0084B8OU0","Little Lord Fauntleroy","Burnett, Frances Hodgson:https://m.media-amazon.com/images/I/41q3R1iPMLL._SY300_.jpg"
"B07CLQVQHX","Hayden's World: Volume 1 (Hayden's World Collection)","Falchetti, S.D.:Falchetti, S.D.:https://m.media-amazon.com/images/I/514GFAvO4nL._SY300_.jpg"
"B01N9CZGHM","The Kingmaker (The Kingmaker Series Book 1)","Perfect, Gemma:Perfect, Gemma:https://m.media-amazon.com/images/I/51s-2hhUQkL._SY300_.jpg"
"B074Q4C66B","The Flaw in All Magic (Magebreakers Book 1)","Dobson, Ben S.:https://m.media-amazon.com/images/I/51T2lnG31uL._SY300_.jpg"
"B07MQR7B5V","This Book Is Gray","Ward, Lindsay:https://m.media-amazon.com/images/I/41n2jI0fziL._SY300_.jpg"
"B07NCQTJV3","How To: Absurd Scientific Advice for Common Real-World Problems","Munroe, Randall:https://m.media-amazon.com/images/I/41w8a6TIM7L._SY300_.jpg"
"B07YYKPMR2","The Bow of Ice: Book One of the Lyandra Trilogy","Stamp, Caleb:https://m.media-amazon.com/images/I/51u9JF7UfRL._SY300_.jpg"
"B002PKBLBK","Fablehaven, vol. 2: Rise of the Evening Star","Mull, Brandon:https://m.media-amazon.com/images/I/51ReU4tg+sL._SY300_.jpg"
"B002Q1YD7M","Fablehaven, vol. 3: Grip of the Shadow Plague","Mull, Brandon:https://m.media-amazon.com/images/I/51HEvnOYQaL._SY300_.jpg"
"B07GDLGKB1","We Are Not Friends (You Are Not Small Book 4)","Kang, Anna:https://m.media-amazon.com/images/I/51w6THUsM+L._SY300_.jpg"
"B01KV9N6ZK","I Am Not Scared (You Are Not Small Book 3)","Kang, Anna:https://m.media-amazon.com/images/I/51INeRZxBGL._SY300_.jpg"
"B00RYTGOKA","That's Not Mine (You Are Not Small Book 2)","Kang, Anna:https://m.media-amazon.com/images/I/51CdyP8vxeL._SY300_.jpg"
"B07197G78H","Practical SQL: A Beginner's Guide to Storytelling with Data","DeBarros, Anthony:https://m.media-amazon.com/images/I/51fq3g7EgoL._SY300_.jpg"
"B07FDPJ7MZ","Saints: The Story of the Church of Jesus Christ in the Latter Days: Volume 1: The Standard of Truth: 1815–1846","The Church of Jesus Christ of Latter-day Saints:https://m.media-amazon.com/images/I/51JH7JhmspL._SY300_.jpg"
"B07KS83CGJ","The Last Dance (The Near-Earth Mysteries Book 1)","Shoemaker, Martin L.:Shoemaker, Martin L.:https://m.media-amazon.com/images/I/41LvyukIvVL._SY300_.jpg"
"B00XV8Y2E8","Batgirl (2011-2016) Vol. 1: The Batgirl of Burnside","Stewart, Cameron:Fletcher, Brenden:https://m.media-amazon.com/images/I/61OiywLViIL._SY300_.jpg"
"B078X39BLG","Jim Henson's Labyrinth: Coronation #1","Spurrier, Simon:https://m.media-amazon.com/images/I/51DOxNcjSPL._SY300_.jpg"
"B00I8YB71Q","You Are Not Small","Kang, Anna:https://m.media-amazon.com/images/I/51-xUGTf54L._SY300_.jpg"
"B072NXWK3H","Piper","Asher, Jay:Freeburg, Jessica:https://m.media-amazon.com/images/I/51FRrE5kEPL._SY300_.jpg"
"B00P1NO3G8","The Master Magician (The Paper Magician Book 3)","Holmberg, Charlie N.:https://m.media-amazon.com/images/I/51dio9qEI5L._SY300_.jpg"
"B07WJXQV3Q","Brandon Goes to Beijing (Bĕijīng北京) (Brandon Goes to . . . Book 1)","Chu, Eugenia:Chu, Eugenia:https://m.media-amazon.com/images/I/51jlaCYiNNL._SY300_.jpg"
"B07MR22CRD","Along the Tapajós","Vilela, Fernando:https://m.media-amazon.com/images/I/51PzxHZmS7L._SY300_.jpg"
"B010M4R678","Millie the Magical Immortal Time Traveling Hound Dog meets Ben Franklin: Children's history book of Ben Franklin; Great history book for children of Benjamin ... the Magical Time Traveling Hound Dog 1)","Osborn, R.L.:Osborn, Sherrie:https://m.media-amazon.com/images/I/51GUAAzqlzL._SY300_.jpg"
"B07KK8J4ZG","A Tiger Like Me","Engler, Michael:https://m.media-amazon.com/images/I/51rnabJNZfL._SY300_.jpg"
"B00K89FZLW","The Glass Magician (The Paper Magician Series, Book 2)","Holmberg, Charlie N.:https://m.media-amazon.com/images/I/51bKEJjbjPL._SY300_.jpg"
"B07KF527YS","The Rabbit Girls","Ellory, Anna:https://m.media-amazon.com/images/I/5168Pk9vEVL._SY300_.jpg"
"B06XY6RG73","The strange case of Dr. Jekyll and Mr. Hyde: unabridged - illustrated - first published in 1886 (1st. Page Classics)","Stevenson, Robert Louis:https://m.media-amazon.com/images/I/41r4rHS71qL._SY300_.jpg"
"B00O2AMVW4","The Math Inspectors 1: The Case Of The Claymore Diamond (a funny mystery for kids ages 9-12)","Kenney, Daniel:Boever, Emily:https://m.media-amazon.com/images/I/51MOBnBP34L._SY300_.jpg"
"B07N4LJ889","World of Reading:  This is Captain Marvel: Level 1","Marvel Press Book Group:Marvel Press Book Group:https://m.media-amazon.com/images/I/511Rzc34JjL._SY300_.jpg"
"B00LUZNVQO","A Morbid Taste for Bones (The Chronicles of Brother Cadfael Book 1)","Peters, Ellis:https://m.media-amazon.com/images/I/51S3qtCTpML._SY300_.jpg"
"B001EGQN82","First Truth","Cook, Dawn:https://m.media-amazon.com/images/I/5178esmzhdL._SY300_.jpg"
"B004KKY5VQ","The Happy Hollisters","West, Jerry:https://m.media-amazon.com/images/I/51I2IP6HL6L._SY300_.jpg"
"B00DUK1RKY","The Atopia Chronicles","Mather, Matthew:Mather, Matthew:https://m.media-amazon.com/images/I/512EOkC71FL._SY300_.jpg"
"B0783P29QP","Clockwork Boys (Clocktaur War Book 1)","Kingfisher, T.:Kingfisher, T.:https://m.media-amazon.com/images/I/61RNQ-bLq4L._SY300_.jpg"
"B00B0FVNHS","I Hate Reading: A funny book for 6-9 year old intermediate reluctant readers","Bacon, Beth:Bacon, Arthur:Bacon, Henry:https://m.media-amazon.com/images/I/41SLeuGYrSL._SY300_.jpg"
"B003D20RQO","Enchanted Glass","Jones, Diana Wynne:https://m.media-amazon.com/images/I/51+8+Q-UkqL._SY300_.jpg"
"B00ARHAAZ6","Steelheart (The Reckoners Book 1)","Sanderson, Brandon:https://m.media-amazon.com/images/I/51C8j5NdmcL._SY300_.jpg"
"B00A9V5YN8","The Ghost Bride: A Novel (P.S.)","Choo, Yangsze:Choo, Yangsze:https://m.media-amazon.com/images/I/51ULHQJCkML._SY300_.jpg"
"B00HVF7OL0","The Paper Magician (The Paper Magician Series, Book 1)","Holmberg, Charlie N.:https://m.media-amazon.com/images/I/51sWx2l93AL._SY300_.jpg"
"B077J8M7G9","My Mom is the Worst: A Child's Perspective on Parenting (Big Heart, Little Laughs Book 4)","Coy, J.K.:https://m.media-amazon.com/images/I/516aWlmrK3L._SY300_.jpg"
"B00RY6YYR8","Isle of the Lost, The: A Descendants Novel (Descendants, The Book 1)","de la Cruz, Melissa:https://m.media-amazon.com/images/I/51adqVZvmgL._SY300_.jpg"
"B00MNYKYRU","Polly's Fraction Review...a Math Comic","Vierow, Heith:https://m.media-amazon.com/images/I/41VN85W4RnL._SY300_.jpg"
"B07NZ8ZFJL","5-Minute Marvel Stories: 4 Stories in 1! (5-Minute Stories)","Marvel Press Book Group:https://m.media-amazon.com/images/I/61-ZLjExUrL._SY300_.jpg"
"B00IUSN5UG","Batgirl (2011-2016) Vol. 4: Wanted (Batgirl(DC Comics-The New 52))","Simone, Gail:https://m.media-amazon.com/images/I/51PHHo9h1PL._SY300_.jpg"
"B00PHHY8UY","Batgirl (2011-2016) Vol. 5: Deadline","Simone, Gail:https://m.media-amazon.com/images/I/517wsBFEG4L._SY300_.jpg"
"B0793T8C24","This Life or the Next: A Novel","Vitanza, Demian:Vitanza, Demian:https://m.media-amazon.com/images/I/51ixPBnWoFL._SY300_.jpg"
"B07BK334W3","The Passion According to Carmela","Aguinis, Marcos:Aguinis, Marcos:https://m.media-amazon.com/images/I/61sA4vZXRXL._SY300_.jpg"
"B07439ZZVX","Go: A Coming of Age Novel","Kaneshiro, Kazuki:Kaneshiro, Kazuki:https://m.media-amazon.com/images/I/51xjwQZAc4L._SY300_.jpg"
"B07B3XN5C5","The Dark Heart: A True Story of Greed, Murder, and an Unlikely Investigator","Palmkvist, Joakim:Palmkvist, Joakim:https://m.media-amazon.com/images/I/513I3yrLzpL._SY300_.jpg"
"B019GWOOWC","About the Night","Talshir, Anat:Talshir, Anat:https://m.media-amazon.com/images/I/51-aKMCWeTL._SY300_.jpg"
"B003P9XMFI","The Hangman's Daughter: [Kindle in Motion] (A Hangman's Daughter Tale Book 1)","Pötzsch, Oliver:https://m.media-amazon.com/images/I/61zK+xaC4UL._SY300_.jpg"
"B077M3HLCJ","All This I Will Give to You","Redondo, Dolores:Redondo, Dolores:https://m.media-amazon.com/images/I/617KMnaoowL._SY300_.jpg"
"B073XJL13C","An American Princess: The Many Lives of Allene Tew","van der Zijl, Annejet:van der Zijl, Annejet:https://m.media-amazon.com/images/I/51JKgoKFMEL._SY300_.jpg"
"B07GNCQXXB","The Murmur of Bees","Segovia, Sofía:Segovia, Sofía:https://m.media-amazon.com/images/I/51NAtyoPq2L._SY300_.jpg"
"B0774ZQZ75","The Read-Aloud Family: Making Meaningful and Lasting Connections with Your Kids","Mackenzie, Sarah:https://m.media-amazon.com/images/I/51gMlecMsrL._SY300_.jpg"
"B07QMZDV8Y","The Little Boy and the Painter","Burdett, Marie:https://m.media-amazon.com/images/I/51eO5wVv+kL._SY300_.jpg"
"B01KT7YU0Y","You Don't Want a Unicorn!","Dyckman, Ame:Dyckman, Ame:https://m.media-amazon.com/images/I/51pD767UrtL._SY300_.jpg"
"B00V5GRDDK","Fairy Tale Calculus: Limits","Allen, Sarah:https://m.media-amazon.com/images/I/51K9XpSAiLL._SY300_.jpg"
"B078G1VKP2","The Dragon Grammar Book: Grammar for Kids, Dragons, and the Whole Kingdom","Robinson, Diane Mae:https://m.media-amazon.com/images/I/41mMwUWh5wL._SY300_.jpg"
"B07B9Y7XSQ","Waterfell Tweed Cozy Mystery Series: Box Set 1 (Books 1-3)","Marple, Mona:Marple, Mona:https://m.media-amazon.com/images/I/51yzMuiHJaL._SY300_.jpg"
"B0194BLDZQ","Nora & Kettle (A Paper Stars Novel Book 1)","Taylor, Lauren Nicolle:Taylor, Lauren Nicolle:https://m.media-amazon.com/images/I/51kH+c1xTLL._SY300_.jpg"
"B00J709RIK","Starshine: Aurora Rising Book One (Aurora Rhapsody 1)","Jennsen, G. S.:Jennsen, G. S.:https://m.media-amazon.com/images/I/51c4bAegTyL._SY300_.jpg"
"B004TRE15U","The Nothing Equation","Godwin, Tom:https://m.media-amazon.com/images/I/51swxig9qSL._SY300_.jpg"
"B004TQYJL2","Cry from a Far Planet","Godwin, Tom:Godwin, Tom:https://m.media-amazon.com/images/I/51We3hRCcWL._SY300_.jpg"
"B004TIKGAI","Space Prison","Godwin, Tom:Godwin, Tom:https://m.media-amazon.com/images/I/5168ucRsonL._SY300_.jpg"
"B00E5H401O","Optics: A Fairy Tale (Fairy Tale Physics Book 4)","Allen, Sarah:https://m.media-amazon.com/images/I/61mbKBhVEQL._SY300_.jpg"
"B07DZJWD4X","The Brave Learner: Finding Everyday Magic in Homeschool, Learning, and Life","Bogart, Julie:https://m.media-amazon.com/images/I/41wNlbJkuNL._SY300_.jpg"
"B004TS1MGK","The Hiding Place","Boom, Corrie Ten:Elizabeth Sherrill:John Sherrill:https://m.media-amazon.com/images/I/515ta228TrL._SY300_.jpg"
"B00X4Z7YYS","Life Under Compulsion: Ten Ways to Destroy the Humanity of Your Child","Esolen, Anthony:Esolen, Anthony:https://m.media-amazon.com/images/I/4198ZArv53L._SY300_.jpg"
"B00JBRUI00","Ten Ways to Destroy the Imagination of Your Child","Esolen, Anthony:Esolen, Anthony:https://m.media-amazon.com/images/I/51fK4CfdRRL._SY300_.jpg"
"B00YAL6F0O","The Black Star of Kingston (Tales of Old Natalia Book 1)","Smith, S. D.:https://m.media-amazon.com/images/I/51L253C3PqL._SY300_.jpg"
"B01M1262W0","Ember Falls (The Green Ember Series Book 2)","Smith, S. D.:https://m.media-amazon.com/images/I/51qNEQhFMgL._SY300_.jpg"
"B00QZ6BYNA","The Green Ember (The Green Ember Series Book 1)","Smith, S. D.:https://m.media-amazon.com/images/I/51g3BkpxRUL._SY300_.jpg"
"B006OY8KHQ","Riddle Me This, Batman!: Essays on the Universe of the Dark Knight","Durand, Kevin K.:Durand, Kevin K.:https://m.media-amazon.com/images/I/51La31k+BWL._SY300_.jpg"
"B00AQMELTI","Daddy's Bedtime Bird Stories","Bonner, Mary Graham:https://m.media-amazon.com/images/I/511m45ZzUTL._SY300_.jpg"
"B07C96XW1D","Smoke and Summons (Numina Book 1)","Holmberg, Charlie N.:https://m.media-amazon.com/images/I/51Xm5pMEu-L._SY300_.jpg"
"B0084B0AXY","Freckles","Stratton-Porter, Gene:https://m.media-amazon.com/images/I/41jH8dU4EDL._SY300_.jpg"
"B01BK0WSPS","Mossflower: A Tale from Redwall","Jacques, Brian:https://m.media-amazon.com/images/I/51TCgOt7HVL._SY300_.jpg"
"B0781G5WNP","Shifter School: A Wyrdos Universe Novel","Druyor, Gwendolyn:Druyor, Gwendolyn:https://m.media-amazon.com/images/I/51cQrX1kRZL._SY300_.jpg"
"B07BKRGP9J","Runeforged (Ascension Book 1)","DePaoli, Justin:https://m.media-amazon.com/images/I/51GnMki9r-L._SY300_.jpg"
"B004XVQPYC","David McCullough American History E-book Box Set: John Adams, 1776, Truman, The Course of Human Events","McCullough, David:https://m.media-amazon.com/images/I/51KIqF-E4jL._SY300_.jpg"
"B00CLFCGOA","There's a Nightmare in My Closet","Mayer, Mercer:https://m.media-amazon.com/images/I/519EHCyHIkL._SY300_.jpg"
"B00KUQIU7O","Uprooted","Novik, Naomi:https://m.media-amazon.com/images/I/61Kt2usFRqL._SY300_.jpg"
"B002AU7MLI","House of Many Ways (Howl's Castle Book 3)","Jones, Diana Wynne:https://m.media-amazon.com/images/I/51RLg04I5vL._SY300_.jpg"
"B008LV8TSU","Howl's Moving Castle (Howl's Castle Book 1)","Jones, Diana Wynne:https://m.media-amazon.com/images/I/51ISwYcrAxL._SY300_.jpg"
"B008LUYXCM","Castle in the Air (Howl's Castle Book 2)","Jones, Diana Wynne:https://m.media-amazon.com/images/I/51fkfzqgTyL._SY300_.jpg"
"B0082P7SBO","The Burgess Bird Book for Children","Burgess, Thornton W. (Thornton Waldo):https://m.media-amazon.com/images/I/51grm2++ZpL._SY300_.jpg"
"B00ICUQH8E","A Is for Abinadi: An Alphabet Book of Scripture Heroes","Poelman, Heidi:https://m.media-amazon.com/images/I/61ogk2LHzFL._SY300_.jpg"
"B075PWF9S6","Llama Llama Learns to Swim","Penguin Young Readers Licenses:https://m.media-amazon.com/images/I/61IhF9D388L._SY300_.jpg"
"B07CQ6K2N2","Favored (Among the Favored Book 1)","Stone, C. L.:Stone, C. L.:https://m.media-amazon.com/images/I/516Tu-ixgIL._SY300_.jpg"
"B00Z2N31P6","Ella, the Slayer (Serenity House Book 1)","Exley, A. W.:Exley, A. W.:https://m.media-amazon.com/images/I/51nFkjNC7LL._SY300_.jpg"
"B00QJJM270","The Velveteen Rabbit, or How Toys Become Real: Illustrated","Williams, Margery:https://m.media-amazon.com/images/I/61l1rPDCFcL._SY300_.jpg"
"B00P5URD96","Game Programming Patterns","Nystrom, Robert:https://m.media-amazon.com/images/I/51IRl5e5R9L._SY300_.jpg"
"B00LGCOUGQ","Llama Llama Nighty-Night","Dewdney, Anna:https://m.media-amazon.com/images/I/61QsKXgOPkL._SY300_.jpg"
"B0066U1SJU","Chicka Chicka Boom Boom","Martin Jr, Bill:John Archambault:https://m.media-amazon.com/images/I/51tbUXDIgRL._SY300_.jpg"
"B004J4WKUQ","Ready Player One","Cline, Ernest:Cline, Ernest:https://m.media-amazon.com/images/I/51sb7itpNKL._SY300_.jpg"
"B0787V4HHV","Maker Lab: Outdoors: 25 Super Cool Projects","Challoner, Jack:https://m.media-amazon.com/images/I/61TXiH-Te9L._SY300_.jpg"
"B0774NZLV1","Death at the Netherfield Park Ball (A Sherlock Holmes and Elizabeth Bennet Mystery Book 1)","Littlewood, Amelia:Littlewood, Amelia:https://m.media-amazon.com/images/I/51HUI1HNyvL._SY300_.jpg"
"B00HDPPAFA","Bob Books Set 3: Word Families","Maslen, Bobby Lynn:https://m.media-amazon.com/images/I/51sUfg8SHLL._SY300_.jpg"
"B01FYBQZB2","The Secret of the Dark Galaxy Stone (Balky Point Adventures Book 2)","Stucky, Pam:Stucky, Pam:https://m.media-amazon.com/images/I/510lD5WTrHL._SY300_.jpg"
"B00PTIKU30","The Night Before Christmas","Moore, Clement C:Moore, Clement C:https://m.media-amazon.com/images/I/61gD+iVIUtL._SY300_.jpg"
"B000W9399S","The Color of Magic: A Novel of Discworld","Pratchett, Terry:Pratchett, Terry:https://m.media-amazon.com/images/I/51Vh3wGCBVL._SY300_.jpg"
"B0757FV76G","The Queen of Cursed Things (The Sundolian Empire Book 1)","Gaither, S.M.:Gaither, S.M.:https://m.media-amazon.com/images/I/51o08ISH-CL._SY300_.jpg"
"B01N17H7DG","Air and Ash: TIDES Book 1","Lidell, Alex:https://m.media-amazon.com/images/I/512+V9-lFqL._SY300_.jpg"
